Ponte Preta;Atletico Pr;2015;9; 2 ; 1 ; 50% ; 50% ; 2 ; 8 ;;;;; 4 ; 5 ; 7 ; 4 ;;; 57 ; 51 ; 45 ; 29 ; 2 ; 1 ;;;;; 1 ; 2 ;;; 15 ; 25 ; 28 ; 18 ; 6 ; 12 ; 23 ; 25 ; 6 ; 5 
Sport;Vasco;2015;8; 2 ; 1 ; 50% ; 50% ; 2 ; 2 ;;; 1 ; ; 1 ; 1 ; 6 ; 5 ;;; 59 ; 50 ; 22 ; 20 ; 1 ; ;;;;; 2 ; 3 ;;; 10 ; 9 ; 12 ; 11 ; 10 ; 8 ; 23 ; 19 ; 4 ; 4 
Palmeiras;Sao Paulo;2015;9; 4 ; ; 36% ; 64% ; 4 ; 1 ;;; 1 ; 1 ; 1 ; 2 ; 3 ; 5 ;;; 45 ; 57 ; 26 ; 28 ; 2 ; 3 ;;;;; 1 ; 3 ;;; 18 ; 13 ; 17 ; 20 ; 8 ; 4 ; 19 ; 25 ; 8 ; 2 
Vasco;Flamengo;2015;9; 1 ; ; 32% ; 68% ; ; 2 ;;;;; ; 1 ; 5 ; 4 ;;; 64 ; 72 ; 27 ; 37 ; 1 ; 7 ;;;;; 4 ; ;;; 18 ; 9 ; 16 ; 19 ; 7 ; 10 ; 28 ; 28 ; 2 ; 10 
Internacional;Santos;2015;9; 1 ; ; 61% ; 39% ; 1 ; 6 ;;; 1 ; ; 1 ; 1 ; 8 ; 7 ;;; 68 ; 61 ; 52 ; 42 ; 2 ; 2 ;;; ; 1 ; 3 ; 3 ;;; 4 ; 13 ; 15 ; 6 ; 10 ; 11 ; 32 ; 21 ; 8 ; 7 
Vasco;Avai;2015;10; 1 ; ; 48% ; 52% ; 4 ; 1 ;;; 2 ; ; 2 ; 1 ; 4 ; 10 ;;; 43 ; 44 ; 32 ; 28 ; 6 ; 1 ;;;;; 3 ; 2 ; 1 ; 1 ; 15 ; 10 ; 12 ; 22 ; 9 ; 7 ; 33 ; 23 ; 6 ; 6 
Sport;Internacional;2015;10; 3 ; ; 43% ; 57% ; 4 ; 3 ;;;;; 1 ; 1 ; 3 ; 6 ;;; 36 ; 48 ; 24 ; 25 ; 2 ; 3 ; 1 ; ;;; 2 ; 2 ; ; 1 ; 12 ; 7 ; 10 ; 15 ; 9 ; 6 ; 8 ; 18 ; 6 ; 7 
Palmeiras;Chapecoense;2015;10; 2 ; ; 48% ; 52% ; 4 ; 1 ;;;;; 2 ; 1 ; 8 ; 6 ;;; 54 ; 53 ; 35 ; 26 ; 4 ; 1 ;;;;; ; 2 ;;; 13 ; 17 ; 18 ; 18 ; 8 ; 9 ; 20 ; 24 ; 2 ; 3 
Atletico Pr;Sao Paulo;2015;10; 2 ; 1 ; 47% ; 53% ; 3 ; 2 ;;; 1 ; ; ; 1 ; 5 ; 5 ;;; 69 ; 69 ; 42 ; 33 ; 1 ; 3 ;;;;; 2 ; ;;; 17 ; 8 ; 11 ; 18 ; 9 ; 13 ; 33 ; 20 ; 4 ; 2 
Joinville;Flamengo;2015;10; ; 1 ; 58% ; 42% ; 4 ; 5 ;;;;; ; 1 ; 5 ; 3 ;;; 85 ; 89 ; 46 ; 46 ; 1 ; 4 ;;;;; 3 ; 2 ;;; 14 ; 11 ; 15 ; 15 ; 3 ; 10 ; 38 ; 26 ; 3 ; 3 
Corinthians;Ponte Preta;2015;10; 2 ; ; 43% ; 57% ; 7 ; 5 ;;;;; 1 ; 1 ; 7 ; 5 ;;; 50 ; 61 ; 24 ; 39 ; ; 2 ;;;;; 1 ; 2 ;;; 5 ; 11 ; 13 ; 5 ; 15 ; 9 ; 29 ; 31 ; 5 ; 5 
Goias;Fluminense;2015;9; 1 ; 2 ; 51% ; 49% ; 6 ; 3 ;;;;;;; 6 ; 3 ;;; 60 ; 53 ; 30 ; 21 ; 6 ; 1 ; 1 ; ;;; 2 ; 2 ; ; 1 ; 13 ; 12 ; 13 ; 19 ; 9 ; 9 ; 16 ; 18 ; 13 ; 3 
Atletico Mg;Coritiba;2015;10; 2 ; ; 58% ; 42% ; 3 ; 5 ;;;;; 5 ; ; 5 ; 4 ;;; 74 ; 70 ; 46 ; 46 ; 6 ; 5 ;;;;; 3 ; 4 ;;; 8 ; 11 ; 16 ; 14 ; 10 ; 14 ; 24 ; 24 ; 3 ; 4 
Gremio;Cruzeiro;2015;10; 1 ; ; 59% ; 41% ; 11 ; 3 ;;; ; 1 ; 2 ; 3 ; 5 ; 4 ;;; 55 ; 66 ; 31 ; 26 ;;; 1 ; ;;; 5 ; 6 ;;; 22 ; 18 ; 18 ; 22 ; 7 ; 8 ; 17 ; 16 ; 13 ; 2 
Figueirense;Goias;2015;10; 3 ; 1 ; 46% ; 54% ; 3 ; 4 ;;;;; ; 5 ; 4 ; 6 ;;; 70 ; 67 ; 36 ; 41 ; 1 ; 1 ;;; 1 ; ; 2 ; 2 ;;; 17 ; 18 ; 21 ; 18 ; 12 ; 8 ; 27 ; 28 ; 1 ; 4 
Fluminense;Santos;2015;10; 2 ; 1 ; 49% ; 51% ; 2 ; 5 ;;; 1 ; ; ; 1 ; 5 ; 3 ;;; 50 ; 35 ; 22 ; 15 ; 1 ; 1 ;;;;; 2 ; 3 ;;; 7 ; 21 ; 22 ; 8 ; 7 ; 16 ; 23 ; 25 ; 1 ; 3 
Coritiba;Joinville;2015;11;;; 55% ; 45% ; 4 ; 1 ;;;;;;; 8 ; 4 ;;; 76 ; 71 ; 50 ; 27 ; 4 ; 2 ;;;;; 1 ; 2 ;;; 21 ; 17 ; 19 ; 25 ; 8 ; 9 ; 26 ; 25 ; 5 ; 4 
Cruzeiro;Atletico Pr;2015;11; 2 ; ; 54% ; 46% ; 6 ; 1 ;;; 2 ; ; 2 ; ; 5 ; 4 ;;; 56 ; 48 ; 30 ; 25 ; 1 ; 1 ;;;;; ; 2 ; ; 1 ; 9 ; 17 ; 18 ; 11 ; 7 ; 11 ; 36 ; 27 ; 6 ; 4 
Chapecoense;Vasco;2015;11; 1 ; ; 64% ; 36% ; 5 ; 3 ;;;;; 6 ; 1 ; 8 ; 4 ;;; 55 ; 38 ; 43 ; 12 ; 1 ; ;;; ; 1 ; 1 ; 2 ; ; 1 ; 13 ; 11 ; 11 ; 14 ; 5 ; 20 ; 32 ; 18 ; 15 ; 4 
Sao Paulo;Fluminense;2015;11;;; 60% ; 40% ; 6 ; ;;; 1 ; ; 2 ; ; 2 ; 4 ;;; 68 ; 54 ; 33 ; 18 ; 2 ; 2 ;;;;; 1 ; 2 ;;; 19 ; 13 ; 16 ; 21 ; 7 ; 8 ; 25 ; 23 ; 7 ; 4 
Avai;Sport;2015;11; 2 ; 2 ; 44% ; 56% ; 3 ; 3 ;;; 1 ; ; 3 ; 2 ; 4 ; 3 ;;; 59 ; 56 ; 41 ; 34 ; 5 ; 2 ; ; 1 ;;; 6 ; 2 ;;; 14 ; 13 ; 15 ; 19 ; 8 ; 8 ; 23 ; 26 ; 5 ; 9 
Internacional;Atletico Mg;2015;11; 1 ; 3 ; 49% ; 51% ; 4 ; 5 ;;;;; ; 3 ; 6 ; 6 ;;; 68 ; 62 ; 54 ; 46 ; 5 ; ;;;;; 1 ; 3 ; 1 ; ; 5 ; 11 ; 11 ; 10 ; 6 ; 11 ; 23 ; 34 ; 6 ; 4 
Goias;Corinthians;2015;11;;; 43% ; 57% ; 2 ; 6 ;;;;; 2 ; ; 2 ; 7 ;;; 51 ; 62 ; 25 ; 32 ; 2 ; 1 ;;;;; 3 ; 2 ;;; 12 ; 11 ; 12 ; 14 ; 6 ; 2 ; 15 ; 21 ; 5 ; 7 
Flamengo;Figueirense;2015;11; 1 ; 2 ; 60% ; 40% ; 3 ; 3 ;;; 1 ; ;;; 8 ; 4 ;;; 46 ; 25 ; 26 ; 15 ; 4 ; 3 ;;;;; 3 ; 2 ;;; 9 ; 19 ; 22 ; 14 ; 4 ; 10 ; 33 ; 20 ; 8 ; 5 
Coritiba;Ponte Preta;2015;12;;; 53% ; 47% ; 10 ; 4 ;;; ; 1 ; 2 ; ; 6 ; 4 ;;; 91 ; 78 ; 46 ; 42 ; 1 ; 6 ;;;;; 4 ; 6 ;;; 18 ; 17 ; 23 ; 19 ; 8 ; 5 ; 35 ; 31 ; 7 ; 2 
Ponte Preta;Palmeiras;2015;11; ; 2 ; 49% ; 51% ; 2 ; 1 ;;;;; 3 ; 1 ; 12 ; 5 ;;; 76 ; 74 ; 46 ; 36 ; 1 ; 1 ;;;;; 3 ; 3 ;;; 12 ; 22 ; 23 ; 13 ; 6 ; 17 ; 24 ; 21 ; 1 ; 5 
Figueirense;Joinville;2015;12; ; 2 ; 53% ; 47% ; 4 ; 1 ;;;;; 2 ; 3 ; 9 ; 4 ;;; 71 ; 54 ; 43 ; 30 ; 2 ; ;;;;; 1 ; 2 ;;; 10 ; 20 ; 21 ; 12 ; 8 ; 14 ; 38 ; 31 ; 7 ; 11 
Vasco;Sao Paulo;2015;12; ; 4 ; 46% ; 54% ; 6 ; ;;;;;;; 8 ; 4 ;;; 82 ; 70 ; 42 ; 32 ; ; 3 ;;;;; 3 ; ;;; 12 ; 10 ; 13 ; 12 ; 6 ; 12 ; 24 ; 25 ; 8 ; 2 
Atletico Mg;Sport;2015;12; 2 ; 1 ; 52% ; 48% ; 3 ; 1 ;;;;;;; 5 ; 8 ;;; 65 ; 65 ; 43 ; 31 ; 7 ; ;;;;; 2 ; 2 ;;; 16 ; 11 ; 11 ; 23 ; 10 ; 7 ; 22 ; 25 ; 9 ; 5 
Internacional;Flamengo;2015;12; 1 ; 2 ; 57% ; 43% ; 2 ; 2 ;;;;; 2 ; ; 6 ; 3 ;;; 88 ; 72 ; 52 ; 43 ; 2 ; 5 ;;;;; 3 ; 2 ;;; 17 ; 19 ; 24 ; 19 ; 7 ; 5 ; 46 ; 25 ; 4 ; 2 
Palmeiras;Avai;2015;12; 3 ; ; 55% ; 45% ; 3 ; 1 ;;; ; 1 ; 3 ; 3 ; 7 ; 7 ;;; 44 ; 50 ; 30 ; 33 ; 2 ; 1 ;;;;; 2 ; 5 ;;; 12 ; 11 ; 12 ; 14 ; 12 ; 8 ; 24 ; 25 ; 11 ; 2 
Santos;Gremio;2015;11; 1 ; 3 ; 47% ; 53% ; 1 ; 6 ;;;;; 1 ; 1 ; 4 ; 7 ;;; 52 ; 49 ; 25 ; 35 ; ; 2 ;;; 1 ; ; 4 ; 1 ;;; 13 ; 12 ; 14 ; 13 ; 10 ; 8 ; 19 ; 16 ; 1 ; 2 
Goias;Santos;2015;12; 4 ; 1 ; 42% ; 58% ; 6 ; ;;;;; 1 ; ; 1 ; 5 ;;; 57 ; 74 ; 33 ; 34 ; 1 ; 1 ; 1 ; 1 ;;; ; 3 ;;; 6 ; 7 ; 8 ; 7 ; 6 ; 6 ; 12 ; 20 ; 7 ; 5 
Chapecoense;Gremio;2015;12; 1 ; ; 46% ; 54% ; 5 ; 2 ;;; ; 2 ;;; 7 ; 6 ;;; 57 ; 69 ; 35 ; 30 ; ; 3 ;;;;; 1 ; 2 ;;; 8 ; 7 ; 10 ; 8 ; 10 ; 11 ; 32 ; 28 ; 5 ; 8 
Fluminense;Cruzeiro;2015;12; 1 ; ; 41% ; 59% ; 6 ; 2 ;;; 1 ; ; 2 ; 2 ; 5 ; 4 ;;; 41 ; 43 ; 24 ; 24 ; 5 ; 1 ;;;;; 2 ; 2 ;;; 9 ; 14 ; 16 ; 15 ; 7 ; 6 ; 26 ; 26 ; 6 ; 5 
Gremio;Vasco;2015;13; 2 ; ; 55% ; 45% ; 5 ; 2 ;;;;; 2 ; 1 ; 6 ; 2 ;;; 74 ; 70 ; 36 ; 12 ;;;;;;; 1 ; 3 ;;; 15 ; 11 ; 11 ; 15 ; 8 ; 13 ; 17 ; 22 ; 6 ; 3 
Corinthians;Atletico Pr;2015;12; 2 ; ; 47% ; 53% ; 2 ; 1 ;;;;; 1 ; ; 3 ; 5 ;;; 50 ; 51 ; 33 ; 41 ; 1 ; 3 ;;;;; 1 ; 2 ;;; 6 ; 12 ; 15 ; 7 ; 10 ; 6 ; 31 ; 19 ; 3 ; 8 
Santos;Figueirense;2015;13; 3 ; ; 46% ; 54% ; 3 ; 2 ;;; 1 ; ;;; 7 ; 2 ;;; 48 ; 44 ; 24 ; 20 ; 2 ; 1 ;;;;; 1 ; 5 ;;; 12 ; 12 ; 13 ; 14 ; 4 ; 10 ; 23 ; 18 ; 6 ; 2 
Ponte Preta;Atletico Mg;2015;13; ; 2 ; 50% ; 50% ; 4 ; 4 ;;;;; ; 1 ; 5 ; 7 ;;; 59 ; 62 ; 42 ; 33 ; 2 ; ;;;;; 1 ; 3 ;;; 13 ; 19 ; 19 ; 15 ; 8 ; 10 ; 32 ; 30 ; 4 ; 4 
Atletico Pr;Fluminense;2015;13; 1 ; 2 ; 62% ; 38% ; 9 ; 3 ;;;;; 4 ; ; 7 ; 2 ;;; 82 ; 59 ; 51 ; 32 ; 1 ; 2 ;;;;; 1 ; 2 ;;; 12 ; 12 ; 14 ; 13 ; 2 ; 16 ; 36 ; 18 ; 10 ; 2 
Joinville;Internacional;2015;13; ; 2 ; 60% ; 40% ; 2 ; 2 ;;; 1 ; ; 2 ; ; 1 ; 5 ;;; 80 ; 65 ; 44 ; 36 ; 4 ; 3 ; ; 1 ;;; 4 ; 3 ;;; 16 ; 18 ; 21 ; 20 ; 6 ; 5 ; 35 ; 29 ; 6 ; 2 
Avai;Chapecoense;2015;13; 2 ; 1 ; 47% ; 53% ; 5 ; 3 ;;; 1 ; ; ; 1 ; 4 ; 7 ;;; 51 ; 61 ; 32 ; 39 ; 6 ; 1 ; 1 ; ;;; 4 ; 2 ;;; 12 ; 13 ; 14 ; 19 ; 11 ; 6 ; 14 ; 25 ; 6 ; 7 
Sport;Palmeiras;2015;13; 2 ; 2 ; 58% ; 42% ; 7 ; 2 ;;;;; 1 ; ; 1 ; 5 ;;; 48 ; 47 ; 25 ; 16 ; 5 ; 3 ;;;;; 2 ; 1 ;;; 10 ; 16 ; 20 ; 15 ; 10 ; 7 ; 31 ; 19 ; 6 ; 4 
Flamengo;Gremio;2015;14; 1 ; ; 41% ; 59% ; 6 ; 2 ;;; 1 ; 1 ; 2 ; ; 7 ; 3 ;;; 48 ; 36 ; 29 ; 16 ; 1 ; 1 ;;;;; 1 ; 5 ;;; 11 ; 11 ; 12 ; 13 ; 9 ; 15 ; 28 ; 30 ; 7 ; 4 
Flamengo;Corinthians;2015;13; ; 3 ; 64% ; 36% ; 5 ; ;;; 1 ; 1 ; 2 ; 1 ; 9 ; 1 ;;; 54 ; 33 ; 38 ; 20 ; 7 ; 1 ;;;;; ; 2 ;;; 7 ; 15 ; 16 ; 14 ; 4 ; 9 ; 34 ; 23 ; 13 ; 1 
Corinthians;Atletico Mg;2015;14; 1 ; ; 43% ; 57% ; 2 ; 7 ;;; ; 1 ;;; 2 ; 5 ;;; 50 ; 51 ; 36 ; 44 ; 4 ; 2 ;;;;; 1 ; 1 ;;; 12 ; 14 ; 16 ; 16 ; 9 ; 5 ; 33 ; 36 ; 2 ; 6 
Atletico Pr;Chapecoense;2015;14; 1 ; ; 57% ; 43% ; 6 ; 1 ;;; 1 ; ; 2 ; ; 8 ; 5 ;;; 73 ; 65 ; 41 ; 24 ; 2 ; 4 ;;;;; 2 ; 3 ;;; 14 ; 13 ; 17 ; 16 ; 8 ; 10 ; 18 ; 31 ; 7 ; 1 
Internacional;Goias;2015;14; 2 ; 1 ; 60% ; 40% ; 2 ; 2 ;;;;;;; 4 ; 3 ;;; 67 ; 67 ; 28 ; 18 ; 1 ; 4 ; ; 1 ;;; 1 ; 1 ;;; 19 ; 12 ; 16 ; 20 ; 9 ; 6 ; 29 ; 31 ; 6 ; 5 
Fluminense;Vasco;2015;14; 1 ; 2 ; 42% ; 58% ; 5 ; 6 ;;;;; 2 ; 1 ; 11 ; 2 ;;; 36 ; 34 ; 20 ; 19 ; ; 1 ;;;;; 2 ; 6 ;;; 15 ; 13 ; 14 ; 15 ; 5 ; 12 ; 25 ; 21 ; 9 ; 2 
Palmeiras;Santos;2015;14; 1 ; ; 43% ; 57% ; 3 ; 3 ;;;;; 1 ; 1 ; 4 ; 8 ;;; 45 ; 56 ; 28 ; 42 ; 2 ; 3 ;;;;; 3 ; 3 ;;; 25 ; 10 ; 13 ; 27 ; 12 ; 5 ; 23 ; 31 ; 2 ; 5 
Sao Paulo;Coritiba;2015;13; 3 ; 1 ; 50% ; 50% ; 2 ; ;;;;; 1 ; 1 ; 2 ; 4 ;;; 65 ; 59 ; 32 ; 30 ; 4 ; 3 ;;;;; 1 ; 4 ;;; 18 ; 11 ; 14 ; 22 ; 11 ; 9 ; 15 ; 25 ; 2 ; 10 
Cruzeiro;Goias;2015;13; 1 ; ; 65% ; 35% ; 7 ; ;;;;; 2 ; ; 8 ; 3 ;;; 63 ; 35 ; 34 ; 11 ; ; 1 ;;;;; 2 ; 1 ;;; 17 ; 13 ; 14 ; 17 ; 5 ; 15 ; 37 ; 26 ; 11 ; 2 
Joinville;Ponte Preta;2015;14; 1 ; 1 ; 53% ; 47% ; 4 ; ;;; 2 ; ; 1 ; ; 13 ; 5 ;;; 79 ; 67 ; 46 ; 38 ; 2 ; 1 ; ; 1 ;;; 2 ; 5 ;;; 10 ; 15 ; 16 ; 12 ; 5 ; 11 ; 33 ; 39 ; 8 ; 2 
Avai;Atletico Pr;2015;15; 1 ; 2 ; 52% ; 48% ; 1 ; 6 ;;; 2 ; 1 ; 8 ; 2 ; 6 ; 5 ;;; 82 ; 68 ; 49 ; 39 ; 2 ; 1 ; 1 ; ;;; 3 ; 3 ;;; 5 ; 15 ; 17 ; 7 ; 7 ; 10 ; 40 ; 22 ; 7 ; 2 
Sport;Sao Paulo;2015;14; 2 ; ; 51% ; 49% ; 4 ; 1 ;;;;; ; 1 ; 8 ; 6 ;;; 55 ; 57 ; 31 ; 23 ; 4 ; 8 ; ; ; ; 2 ; 1 ; 2 ;;; 10 ; 9 ; 19 ; 14 ; 7 ; 11 ; 13 ; 20 ; 2 ; 3 
Cruzeiro;Avai;2015;14; 1 ; 1 ; 66% ; 34% ; 3 ; 2 ;;;;; 4 ; 1 ; 9 ; 3 ;;; 52 ; 41 ; 34 ; 22 ; 1 ; ;;;;; 1 ; 3 ;;; 6 ; 15 ; 16 ; 8 ; 9 ; 10 ; 35 ; 25 ; 6 ; 3 
Gremio;Sport;2015;15; 1 ; 1 ; 57% ; 43% ; 7 ; 3 ;;;;;;; 8 ; 2 ;;; 68 ; 67 ; 45 ; 20 ; 8 ; ;;;;;;;;; 6 ; 8 ; 8 ; 14 ; 4 ; 10 ; 24 ; 29 ; 13 ; 4 
Figueirense;Coritiba;2015;14;;; 46% ; 54% ; 3 ; 4 ;;;;; 2 ; ; 3 ; 7 ;;; 81 ; 68 ; 42 ; 41 ; 2 ; ;;;;; 1 ; 2 ;;; 20 ; 18 ; 18 ; 22 ; 15 ; 8 ; 32 ; 26 ; 2 ; 2 
Atletico Mg;Figueirense;2015;15; 1 ; ; 61% ; 39% ; 5 ; 4 ;;; 2 ; ; 1 ; ; 6 ; 2 ;;; 72 ; 57 ; 48 ; 36 ; 1 ; 3 ; 1 ; ;;; 2 ; 3 ;;; 17 ; 19 ; 22 ; 18 ; 4 ; 13 ; 24 ; 19 ; 8 ; 9 
Sao Paulo;Cruzeiro;2015;15; 1 ; ; 49% ; 51% ; 4 ; 1 ;;;;; 1 ; 1 ; 2 ; 5 ;;; 78 ; 73 ; 43 ; 44 ; 4 ; ;;;;; ; 1 ;;; 17 ; 15 ; 15 ; 21 ; 9 ; 7 ; 27 ; 19 ; 5 ; 2 
Goias;Flamengo;2015;15; ; 1 ; 45% ; 55% ; 6 ; 2 ;;; 1 ; ;;; 7 ; 5 ;;; 48 ; 56 ; 32 ; 22 ; ; 1 ;;;;; 2 ; 1 ;;; 12 ; 5 ; 6 ; 12 ; 11 ; 11 ; 19 ; 27 ; 11 ; 4 
Ponte Preta;Internacional;2015;15;;; 57% ; 43% ; 10 ; 7 ;;;;; 2 ; 4 ; 9 ; 2 ;;; 67 ; 47 ; 47 ; 32 ; 1 ; 3 ;;;;; 2 ; 2 ;;; 9 ; 19 ; 22 ; 10 ; 4 ; 11 ; 25 ; 24 ; 13 ; 8 
Coritiba;Corinthians;2015;15; 1 ; 1 ; 55% ; 45% ; 2 ; 2 ;;;;; 1 ; 1 ; 6 ; 4 ;;; 81 ; 59 ; 49 ; 27 ; 10 ; 1 ;;;;; 3 ; 3 ;;; 8 ; 17 ; 18 ; 18 ; 6 ; 9 ; 32 ; 22 ; 5 ; 5 
Chapecoense;Fluminense;2015;15; 2 ; 1 ; 52% ; 48% ; 2 ; 5 ;;;;; 2 ; 2 ; 4 ; 8 ;;; 45 ; 47 ; 25 ; 27 ; 2 ; 1 ; 1 ; ;;; 2 ; 3 ;;; 16 ; 15 ; 17 ; 18 ; 16 ; 8 ; 17 ; 23 ; 1 ; 10 
Santos;Joinville;2015;15; 2 ; ; 48% ; 52% ; 4 ; 1 ;;;;; 1 ; 3 ; 5 ; 7 ;;; 62 ; 61 ; 36 ; 25 ; 7 ; 3 ;;;;; 2 ; 2 ;;; 4 ; 11 ; 14 ; 11 ; 8 ; 11 ; 20 ; 24 ; 7 ; 6 
Fluminense;Gremio;2015;16; 1 ; ; 48% ; 52% ; 3 ; 1 ;;; ; 1 ; 2 ; ; 6 ; 8 ;;; 43 ; 42 ; 24 ; 19 ; 3 ; 1 ;;; ; 1 ; 3 ; 2 ;;; 16 ; 13 ; 14 ; 19 ; 16 ; 10 ; 22 ; 29 ; 4 ; 4 
Atletico Mg;Sao Paulo;2015;16; 3 ; 1 ; 46% ; 54% ; 5 ; 5 ;;; ; 1 ; 2 ; 2 ; 3 ; 3 ;;; 72 ; 79 ; 46 ; 52 ; 2 ; 8 ;;;;; ; 1 ;;; 6 ; 6 ; 14 ; 8 ; 6 ; 6 ; 14 ; 24 ; 3 ; 4 
Coritiba;Goias;2015;16; 1 ; 1 ; 58% ; 42% ; 3 ; 4 ;;; 1 ; ; 1 ; ; 6 ; 7 ;;; 57 ; 59 ; 35 ; 33 ; 2 ; 1 ;;;;; 4 ; 3 ;;; 12 ; 19 ; 20 ; 14 ; 8 ; 12 ; 28 ; 18 ; 9 ; 7 
Flamengo;Santos;2015;16; 2 ; 2 ; 55% ; 45% ; 7 ; 2 ;;;;; 3 ; ; 11 ; 5 ;;; 60 ; 43 ; 41 ; 22 ; 2 ; ;;;;; 4 ; 2 ;;; 15 ; 14 ; 14 ; 18 ; 7 ; 12 ; 29 ; 16 ; 9 ; 3 
Palmeiras;Atletico Pr;2015;16; ; 1 ; 47% ; 53% ; 4 ; 4 ;;;;; 4 ; 3 ; 5 ; 3 ;;; 60 ; 51 ; 46 ; 27 ; 2 ; 1 ;;;;; 1 ; 2 ;;; 14 ; 16 ; 17 ; 16 ; 4 ; 9 ; 30 ; 17 ; 5 ; 4 
Corinthians;Vasco;2015;16; 3 ; ; 57% ; 43% ; 5 ; 1 ;;;;;;; 5 ; 3 ;;; 52 ; 48 ; 43 ; 40 ; ; 8 ;;;;; ; 3 ;;; 7 ; 15 ; 23 ; 7 ; 11 ; 11 ; 25 ; 26 ; 3 ; 4 
Vasco;Palmeiras;2015;15; 1 ; 4 ; 56% ; 44% ; 3 ; 3 ;;; 1 ; 1 ; 1 ; 6 ; 4 ; 4 ;;; 50 ; 43 ; 19 ; 24 ; 7 ; 5 ;;;;; 3 ; 1 ;;; 15 ; 21 ; 26 ; 22 ; 4 ; 6 ; 21 ; 13 ; 8 ; 4 
Joinville;Avai;2015;16; 2 ; ; 51% ; 49% ; 2 ; 3 ;;;;; ; 1 ;;;;; 62 ; 61 ; 29 ; 22 ; 2 ; ;;;;; 2 ; 1 ;;; 22 ; 9 ; 9 ; 24 ; 2 ; 5 ; 22 ; 38 ; 10 ; 4 
Avai;Fluminense;2015;17; 1 ; ; 34% ; 66% ; 2 ; 2 ;;;;; 3 ; 2 ; 2 ; 8 ;;; 52 ; 64 ; 31 ; 45 ; 2 ; 2 ;;;;; 2 ; 2 ;;; 13 ; 11 ; 15 ; 15 ; 10 ; 8 ; 23 ; 35 ; 6 ; 9 
Figueirense;Ponte Preta;2015;16; 3 ; 1 ; 47% ; 53% ; 2 ; 4 ;;; ; 1 ; 2 ; 5 ; 5 ; 6 ;;; 63 ; 64 ; 37 ; 37 ; 1 ; 1 ;;;;; 2 ; 3 ;;; 18 ; 17 ; 19 ; 20 ; 9 ; 7 ; 31 ; 30 ; 4 ; 5 
Sport;Cruzeiro;2015;16;;; 49% ; 51% ; 1 ; 4 ;;;;; 2 ; 3 ; 3 ; 3 ;;; 52 ; 45 ; 19 ; 23 ; 3 ; 5 ;;;;; 1 ; 2 ;;; 15 ; 17 ; 22 ; 18 ; 6 ; 5 ; 26 ; 26 ; 6 ; 6 
Santos;Coritiba;2015;17; 3 ; ; 50% ; 50% ; 3 ; 4 ;;; 1 ; ; 2 ; 1 ; 5 ; 6 ;;; 48 ; 51 ; 29 ; 20 ; 1 ; 3 ;;;;; 1 ; 4 ;;; 12 ; 15 ; 18 ; 13 ; 6 ; 6 ; 20 ; 26 ; 5 ; 5 
Internacional;Chapecoense;2015;16;;; 63% ; 37% ; 2 ; 1 ;;; 1 ; ; 2 ; ; 5 ; 9 ;;; 70 ; 69 ; 52 ; 40 ; 2 ; 3 ;;;;; 2 ; 2 ;;; 4 ; 13 ; 16 ; 6 ; 10 ; 8 ; 40 ; 27 ; 11 ; 7 
Cruzeiro;Palmeiras;2015;17; 2 ; 1 ; 53% ; 47% ; 6 ; 5 ;;;;; 3 ; 2 ; 6 ; 4 ;;; 51 ; 45 ; 33 ; 22 ; 3 ; 4 ; 1 ; ;;; 4 ; 3 ;;; 22 ; 15 ; 20 ; 25 ; 7 ; 9 ; 17 ; 23 ; 5 ; 7 
Ponte Preta;Flamengo;2015;17; 1 ; ; 40% ; 60% ; 2 ; 3 ;;; ; 2 ; 1 ; 3 ; 4 ; 8 ;;; 49 ; 58 ; 30 ; 36 ;;;;;;; 2 ; 4 ;;; 16 ; 14 ; 15 ; 16 ; 11 ; 5 ; 28 ; 41 ; 3 ; 4 
Vasco;Joinville;2015;17;;; 61% ; 39% ; 6 ; 1 ;;; ; 1 ; 3 ; ; 9 ; 8 ;;; 46 ; 35 ; 29 ; 13 ; 1 ; 3 ;;;;; 2 ; 4 ;;; 15 ; 20 ; 23 ; 16 ; 9 ; 12 ; 41 ; 19 ; 9 ; 9 
Gremio;Internacional;2015;17; 5 ; ; 52% ; 48% ; 2 ; 2 ;;; ; 1 ; ; 1 ; 3 ; 5 ;;; 71 ; 75 ; 32 ; 20 ; 1 ; ; 1 ; ;;; 1 ; 4 ;;; 16 ; 9 ; 9 ; 17 ; 8 ; 8 ; 20 ; 31 ; 4 ; 5 
Goias;Atletico Mg;2015;17;;; 40% ; 60% ; 2 ; 2 ;;; 1 ; ; 2 ; 1 ; 6 ; 4 ;;; 56 ; 78 ; 31 ; 33 ; 3 ; ;;;;; 2 ; 2 ;;; 8 ; 11 ; 11 ; 11 ; 8 ; 14 ; 13 ; 17 ; 2 ; 6 
Sao Paulo;Corinthians;2015;17; 1 ; 1 ; 63% ; 37% ; 3 ; 2 ;;; 3 ; ; 2 ; 4 ; 7 ; 4 ;;; 66 ; 51 ; 46 ; 23 ; 7 ; 4 ;;; ; 1 ; 3 ; 2 ;;; 13 ; 15 ; 19 ; 20 ; 7 ; 9 ; 20 ; 15 ; 8 ; 5 
