Santos;Botafogo;2017;5; 1 ; ; 58% ; 42% ; 4 ; 4 ;;;;; ; 1 ; 7 ; 6 ;;; 53 ; 54 ; 38 ; 35 ; 2 ; 2 ;;;;; 3 ; 2 ;;; 13 ; 10 ; 12 ; 15 ; 7 ; 9 ; 22 ; 28 ; 7 ; 2 
Vasco;Corinthians;2017;5; 2 ; 5 ; 58% ; 42% ; 7 ; 3 ;;;;; 1 ; 1 ; 12 ; 2 ;;; 60 ; 35 ; 48 ; 20 ; 2 ; 2 ;;;;; ; 3 ;;; 10 ; 14 ; 16 ; 12 ; 2 ; 15 ; 18 ; 11 ; 14 ; 1 
Sport;Flamengo;2017;5; 2 ; ; 43% ; 57% ; 3 ; 7 ;;;;; 4 ; 2 ; 4 ; 5 ;;; 56 ; 56 ; 40 ; 32 ; 1 ; 2 ;;;;; 2 ; 2 ;;; 16 ; 14 ; 18 ; 18 ; 6 ; 8 ; 24 ; 31 ; 3 ; 8 
Sao Paulo;Vitoria;2017;5; 2 ; ; 52% ; 48% ; 7 ; 3 ;;;;; ; 1 ; 7 ; 7 ;;; 64 ; 65 ; 47 ; 35 ; 1 ; 2 ;;;;; 1 ; 1 ;;; 14 ; 17 ; 19 ; 15 ; 10 ; 12 ; 20 ; 23 ; 10 ; 6 
Atletico Go;Ponte Preta;2017;5; 3 ; ; 42% ; 58% ; 5 ; 4 ;;;;;;; 4 ; 6 ;;; 51 ; 77 ; 33 ; 38 ; 4 ; ; 1 ; ;;; 1 ; 2 ; ; 1 ; 19 ; 8 ; 8 ; 23 ; 11 ; 6 ; 19 ; 29 ; 8 ; 3 
Chapecoense;Gremio;2017;5; 3 ; 6 ; 52% ; 48% ; 4 ; 2 ;;;;; 1 ; ; 8 ; 2 ;;; 69 ; 62 ; 41 ; 28 ; ; 2 ; 1 ; ;;; 4 ; 3 ;;; 22 ; 8 ; 10 ; 22 ; 6 ; 12 ; 30 ; 18 ; 5 ; 1 
Palmeiras;Atletico Mg;2017;4; ; ; 58% ; 42% ; 5 ; 3 ;;; 1 ; ; 1 ; 1 ; 7 ; 4 ;;; 49 ; 41 ; 34 ; 15 ; 1 ; 1 ; 1 ; ;;; 2 ; 4 ;;; 18 ; 12 ; 13 ; 19 ; 3 ; 12 ; 26 ; 26 ; 7 ; 6 
Coritiba;Palmeiras;2017;5; 1 ; ; 46% ; 54% ; 4 ; 4 ;;;;; 1 ; ; 1 ; 8 ;;; 73 ; 69 ; 33 ; 34 ; 7 ; ;;;;; 4 ; 3 ;;; 13 ; 19 ; 19 ; 20 ; 9 ; 4 ; 27 ; 30 ; 2 ; 8 
Ponte Preta;Chapecoense;2017;6; 3 ; 2 ; 39% ; 61% ; ; 4 ;;;;; ; 5 ; 2 ; 5 ;;; 63 ; 76 ; 31 ; 52 ; 3 ; 2 ;;;;; 2 ; 4 ;;; 8 ; 22 ; 24 ; 11 ; 10 ; 6 ; 19 ; 37 ; 1 ; 6 
Vitoria;Atletico Mg;2017;6; 2 ; ; 48% ; 52% ; 2 ; 3 ;;; ; 1 ; ; 1 ; 3 ; 4 ;;; 47 ; 39 ; 31 ; 26 ; 2 ; ; 1 ; ;;; 3 ; 2 ;;; 19 ; 7 ; 7 ; 21 ; 13 ; 6 ; 26 ; 27 ; 4 ; 4 
Corinthians;Sao Paulo;2017;6; 3 ; 2 ; 50% ; 50% ; 2 ; 2 ;;;;; ; 4 ; 4 ; 4 ;;; 63 ; 59 ; 38 ; 37 ; 2 ; 1 ; 1 ; ;;; 1 ; 1 ;;; 11 ; 14 ; 15 ; 13 ; 8 ; 7 ; 22 ; 26 ; 3 ; 
Bahia;Cruzeiro;2017;5; 1 ; ; 57% ; 43% ; 6 ; 5 ;;; 2 ; ; 2 ; 3 ; 8 ; 3 ;;; 67 ; 53 ; 35 ; 24 ; ; 1 ;;;;; 4 ; 2 ; ; 1 ; 18 ; 12 ; 13 ; 18 ; 4 ; 11 ; 13 ; 28 ; 5 ; 6 
Palmeiras;Fluminense;2017;6; 3 ; 1 ; 55% ; 45% ; 3 ; 2 ;;;;; 2 ; 2 ; 7 ; 4 ;;; 56 ; 44 ; 28 ; 28 ; 3 ; 1 ;;;;; 4 ; 2 ;;; 24 ; 19 ; 20 ; 27 ; 8 ; 9 ; 25 ; 19 ; 6 ; 3 
Botafogo;Coritiba;2017;6; 2 ; 2 ; 49% ; 51% ; 4 ; 2 ;;;;;;; 6 ; 5 ;;; 55 ; 46 ; 36 ; 27 ; 1 ; 1 ; ; 2 ;;; 4 ; 3 ;;; 13 ; 28 ; 29 ; 14 ; 7 ; 9 ; 21 ; 25 ; 5 ; 5 
Vasco;Sport;2017;6; 2 ; 1 ; 55% ; 45% ; 2 ; 1 ;;;;; 3 ; ; 4 ; 3 ;;; 49 ; 37 ; 28 ; 20 ; 3 ; 2 ; ; 1 ;;; ; 1 ;;; 14 ; 19 ; 21 ; 17 ; 7 ; 8 ; 24 ; 25 ; 3 ; 3 
